resourceinstanceid,graphid,graphpublicationid,principaluser_id,add_col_tileid,add_col_addition_to_collection_type,add_col_nodegroupid,add_col_add_col_related_objs,add_stmt_tileid,add_stmt_addition_to_collection_statement_content,add_stmt_addition_to_collection_statement_type,add_stmt_addition_to_collection_statement_language,add_stmt_nodegroupid
9944bf6b-f821-4ca1-ab94-0bdfbcd9d7f2,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,30ccefe8-54dd-421f-876e-54a9946a0013,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48987dcb-cef3-4de2-a2b1-8cb625edc4da"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4e7b444f-f039-422f-b654-08d5f4bb33ac"", ""inverseOntologyProperty"": """"}]",5c8efb11-b775-4e00-bfb4-e22ed015abba,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
f9f32f3f-0c73-450d-bc9c-d21bf0e74f32,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ed68e3cd-f03a-48a3-a126-e10a9acb9b0c,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e23fe0df-4c9e-4e84-8aba-1969e9dc572c"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""343f71c0-f4b9-415f-b3e7-05bfb558c0c4"", ""inverseOntologyProperty"": """"}]",863b2ac6-e998-4afc-9580-95a53c86fd79,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
dc54a842-e134-4b41-ae90-32a462961a8e,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,3ebf9bce-c9c7-4eff-aeaf-b1f632cad9fa,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5d58797-3b9d-459e-8d04-771aa1f4b488"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""abfc4277-2144-4411-aaca-3c9cba3a82b2"", ""inverseOntologyProperty"": """"}]",e8228ffd-93cf-4695-909b-a15b5f6ab35e,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
ed10680a-99f0-4d4e-a01e-09ae49cb30f5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ffbe4b5c-54d4-4782-8d24-9ea43371c36f,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9afd562f-822c-4b36-bdc1-efb436083f89"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""678c447e-53aa-4e4e-90e0-f572eb5fbcb7"", ""inverseOntologyProperty"": """"}]",4e35a198-ba73-4ffc-9543-23074925bbe5,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
422c3184-5053-4ef3-a286-35fbd2aa25cb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,64ae678b-7f45-4c2f-bcc0-5c92be7ffa94,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""46b578e2-1d05-4970-aa77-72fded205768"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f214f8b3-0938-4249-95e4-e1ba6ad6f783"", ""inverseOntologyProperty"": """"}]",22a8dcec-46b0-4773-8dcf-7f5fe1200217,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
9135354f-2dd6-4c5e-aeb7-798ffa8891df,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4e99d817-29c6-48c1-81c9-d4284bdb53e2,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5f422fa8-15d4-41c8-acaa-051aa3dc6fc3"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c756f5c6-b5bc-4900-be72-e6fdaaad2b74"", ""inverseOntologyProperty"": """"}]",075cb4c3-1dcc-4f8f-a670-7bff102d8b0f,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
941ce122-5113-4be6-90fb-e73604247fe9,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,9da0b7d5-5b5c-47ff-9aab-ccf881f03555,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""25aa6e3d-4e8c-4519-baaf-7a2345ee15e5"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84af5ee1-655b-4cef-ab98-5911e608bb4a"", ""inverseOntologyProperty"": """"}]",c69b4917-df42-46ad-b077-24c401c86f1c,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
cf258cdf-2c52-43fa-8225-717164fa97ab,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,175fbbea-e154-4d49-b43c-f4950a95224a,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19aae592-6112-45e0-af94-22cc4a856814"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23d518fb-a9ca-4982-a604-25244355fe89"", ""inverseOntologyProperty"": """"}]",597f4f74-4d76-4ae8-8553-edd7e5550393,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
e5e38fca-a165-432e-91ef-24a943282a73,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,33461ca3-2545-4057-b9bf-6333a8d61665,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""232e94ad-96bf-40d7-b400-ca62ef40ceed"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""482dd4c3-cc0b-444d-8da2-aa629e554c59"", ""inverseOntologyProperty"": """"}]",b9402921-38e5-40d2-9b42-1daeec7c8526,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
ce20e4d2-9a1f-403f-ac47-5d7fedec7760,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,178066e9-cb18-43f4-817f-a78ed40416f1,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06949e85-ff87-48bf-b8e2-2fd32ecdb2cf"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43f27d7d-d155-4e7f-b6e0-07a525015b0d"", ""inverseOntologyProperty"": """"}]",1b9781e8-26a2-43db-bef3-b3f170c1a7c3,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
22d16b37-8141-4b1c-8a1a-bf2ed7941034,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,bee13dfc-bb41-458a-ae2f-744d5bab0362,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4fb6b12a-fdaa-4037-94c2-0f14f7ec79f9"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38ec2ba3-25b4-4f9b-a0b9-da617aa26be1"", ""inverseOntologyProperty"": """"}]",3e6d3196-0abc-4c17-a681-22457ef2d773,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
bf67937b-e647-476c-8901-eff2cd5b392b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1d716710-fec3-4c44-9ee1-1d542e315536,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7e6aece-1399-4308-ba34-cdca51c59eef"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ee2a97e-0b07-4db3-9ec6-a4a5ae775069"", ""inverseOntologyProperty"": """"}]",5e067e80-4c91-4217-b950-ff7d08cebd79,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
79150097-c8ba-4c1c-b91c-6e226fb52d4d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ed6b25aa-5e67-4443-bf53-0eb9e7fa7224,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b1814cc-1a21-4d51-a24f-894e53d7859b"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03514e3c-93d1-48ab-a45d-93eed787d83a"", ""inverseOntologyProperty"": """"}]",b7b2e5d0-e8a1-44d3-88a5-d46547a643b6,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
074215a0-c3c5-4ed0-bd5f-3c9318375467,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e2ee0131-df2e-4765-a1be-6901611bc8aa,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14f60c66-cd04-4d7c-8358-0f43bdaf1438"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""25e8ce51-e61b-4ff0-9c3d-9dbfec89f688"", ""inverseOntologyProperty"": """"}]",cf3be3a3-e7cd-4eb7-88a2-449ce36543e4,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
2c3d3ec8-25b7-45e3-afca-742660adf152,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,488d80a2-478a-4017-91bb-d8ca3f960a3b,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34f84255-efe4-4dd6-9c3b-3197ba935405"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bcfdcf93-477f-4ece-aeb3-f0656efd733e"", ""inverseOntologyProperty"": """"}]",2eeb0287-2cbd-46b5-9fae-bb36d9f620b5,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
6bcb8f2c-8436-4330-b309-155adf4affbe,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d7e48951-2836-4208-b81c-1177d69f8c3a,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""52807627-d88b-4583-b0c0-25daf3d08985"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ea8f210-7ff3-44a9-9129-2d3d30d4bca7"", ""inverseOntologyProperty"": """"}]",c5387557-707c-43c8-88c6-93838da8be0f,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
a74d6fb7-57ef-4ae3-89fd-559694b85b7d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7e55b702-9881-4809-ae78-3824aac9ed4f,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87d08da9-6853-4688-a51b-f0427204dfd0"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f756701c-1a4f-413d-80f8-6bd30e3f6ced"", ""inverseOntologyProperty"": """"}]",375739d6-a952-4f11-ab85-53c161738bbd,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
eb642b56-30cd-4ce0-b7b6-3e869c933d07,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4ca8617f-db92-47ad-98a2-3494c1a55028,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d80a238a-2a9a-43c2-9c4b-9c8d54609db7"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc7ed700-ab20-4163-b5d6-3c3011812bef"", ""inverseOntologyProperty"": """"}]",9e06c9d6-390a-4243-975b-20f0fc2adeee,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
446fbdde-7917-488b-a389-3d3a88fcfdbf,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e6ffc2f0-285b-456a-a47a-c326a3d929b2,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a3e39a7-f955-4b79-bd39-427da013e01a"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fdb01cca-91e4-4d21-974c-eedcbb3150c3"", ""inverseOntologyProperty"": """"}]",bfc7470c-608f-419c-9b65-560e2e58b7dd,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
6408ebc6-3d94-4e78-a3a0-75e2d42811e6,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,471e6f84-8bee-4c48-81a6-143c7e243bf3,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b46f57f-4f60-440f-a21c-0bb324db296b"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ac875199-39e2-4b70-831d-c61b1ac14832"", ""inverseOntologyProperty"": """"}]",c2475da3-9465-47e1-99b7-aee62da6376b,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
43f962d4-3adf-4c2b-b5a1-0342f5244bdf,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,24a36bfc-d1a7-478f-95d5-58f160ab52ae,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0db09c7a-c2f5-4027-b5b0-7d6101be6ea8"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2485efdc-48af-4f52-b188-ba7916b42975"", ""inverseOntologyProperty"": """"}]",a4d5d1c7-ce10-4a1a-a445-be4545657cd4,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
087f380d-35eb-43e8-9605-239db602f17b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,03ce77db-2875-46b3-a0d7-620eefaf810b,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""462ee9b0-9bf7-49af-aeff-80a17f280e51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ba2cb15-30e3-46e8-9c4e-ed12d2a96497"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""3b3386a8-0867-4563-89b1-081f5e2b87b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e083a4a4-bd24-4419-bf51-eb855aa1a1f9"", ""inverseOntologyProperty"": """"}]",81039469-006b-48b7-a615-e30750b9b374,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
