resourceinstanceid,graphid,graphpublicationid,principaluser_id,type_tileid,type_digital_reference_type,type_nodegroupid,type_digital_source_related_objs,media_uuid
0c6c0b64-0ba4-4751-84a1-f41bb6f96f47,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,df1d2756-2a3c-4669-a48a-8fab62d9ccb0,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""986caa7c-b9d3-4681-99a2-a867a91a48b2"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""7c094430-61fc-46a4-ba9a-4da996a138ec"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",986caa7c-b9d3-4681-99a2-a867a91a48b2
3ed2b120-dfe4-445a-9866-2e0b8987c7c1,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,0619c9d2-d748-4ccc-ab3d-01584893410a,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""3054177a-8169-46d8-8fd0-bd92398da5ee"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""484d4908-1664-4e1e-881b-286a6be5fd6b"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",3054177a-8169-46d8-8fd0-bd92398da5ee
05b6d42f-3837-4a3f-8425-fff60702abd0,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1e4d44e9-22a6-4d9a-be51-659f7b18d0c2,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""7ad667d4-ce66-460c-8498-7dd8c3318837"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""2c0a1ee7-c1a1-4279-ac1f-c3906f260515"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",7ad667d4-ce66-460c-8498-7dd8c3318837
e75bd677-bef6-4e6d-a85e-244a7b0cf063,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,67a4a36d-1b41-48d6-a0e4-f0e254fd2fd2,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""377ba5ab-0640-4528-a16d-13a42716aa5d"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""1cf8fe9b-5373-46f2-824f-ff270108027d"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",377ba5ab-0640-4528-a16d-13a42716aa5d
c9fd764e-7587-46ea-bbb3-f9c4c422d2b7,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,203685f5-1b58-4dfd-b2d5-7145c08cd71c,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""7ab20c24-8ef3-4215-a5a1-a31be6247f35"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""7377ec06-06ef-4b50-a7ff-bb916d8d5b2f"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",7ab20c24-8ef3-4215-a5a1-a31be6247f35
1736f389-0c1f-401c-b409-f2968bc36eb5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d8757ba6-b857-40b5-8df1-5dd1840844ec,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""70817e61-0021-4afd-9200-9e35c80c9063"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c6c0cc9b-9662-4316-9565-b071965d1c90"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",70817e61-0021-4afd-9200-9e35c80c9063
d90c6f3a-b9ff-4de9-bc1c-51646e86dcbb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d6424045-d62a-47c1-90a1-09e111fa008a,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""b1f2bf5e-7d0c-4b10-ae52-8b0b7867f8cc"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c909a33f-0976-4447-86f5-5d50b294aa57"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",b1f2bf5e-7d0c-4b10-ae52-8b0b7867f8cc
991da1de-5fd1-4a3d-9180-a42b764e826f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,687d3346-1a00-4da4-933d-0913f7fcd956,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""33e7ee31-5354-47a3-a88a-14e4b0c4217d"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""eafc8998-aec1-4043-bac0-95dfc13ed1a0"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",33e7ee31-5354-47a3-a88a-14e4b0c4217d
a2deeafe-f329-401a-a12f-80727f7bd8b5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1e18d1c4-a34d-4819-b323-5c7aadec9cfa,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""27440b85-80f1-4fa0-9087-e91e90d3bb54"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""f02e9d41-eca9-4fc0-8578-7ca978af2a62"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",27440b85-80f1-4fa0-9087-e91e90d3bb54
7bf148a8-5420-4a02-bda4-e587bf9703eb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2629f78b-22e7-4a3c-bcca-4e3f1e84e20f,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""5f84e598-ccfe-4eeb-ad9a-dba0ff6816c7"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""7c962464-24d9-4675-be7e-57061b5443af"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",5f84e598-ccfe-4eeb-ad9a-dba0ff6816c7
7f5fe54c-36c1-40d1-ac00-4d3efcccaead,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,0d3919a8-3a3f-4a62-a586-fdb92fea4701,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""7d479d05-fe47-4f16-b5e0-25fef46e983d"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c2dedabb-bb73-42d0-b713-8abb27ff8234"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",7d479d05-fe47-4f16-b5e0-25fef46e983d
9496c87c-1575-4b80-bd9a-4a9cdb5f96d7,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,eb0361ab-551b-43c3-8c80-5f8d74534364,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""8a913bc4-8553-425c-97bd-720020723df0"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""33508481-68ad-429e-a6c1-d95e67977eb5"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",8a913bc4-8553-425c-97bd-720020723df0
30218ea3-43d9-4c5d-bd23-ea2d0db2e312,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,5be80602-b511-427e-bc06-7192a8de0b80,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""518a508a-6608-4ca8-ab19-ab50ea344d90"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""7a102895-5d05-4fe2-9582-9c75d503a07b"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",518a508a-6608-4ca8-ab19-ab50ea344d90
d6814335-838f-417b-b402-7227b8fbbf98,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d6f0d206-90ac-45ff-9f54-502167f3640f,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""e4561714-ffe8-4d77-904c-31dd5f3ca9bc"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""a2f26e67-d9ab-4719-9533-86d729590f12"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",e4561714-ffe8-4d77-904c-31dd5f3ca9bc
0543cb37-9efb-4d1b-a2d8-8db3da75a824,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,70f8ccb1-591b-4283-8ae9-2b3068b9bfdd,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""8269964e-f6f7-4b11-84e5-e41171ef949a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""9f830bd0-cfdc-4b93-9680-5b8fc776b481"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",8269964e-f6f7-4b11-84e5-e41171ef949a
bf863595-cfb5-461d-ae40-ee59b904f856,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7e09fcc1-e722-440f-b4b3-df2958e6f988,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""775e487f-d91c-4915-8ff0-c8b741abc942"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""9c6f30de-c215-4465-ba1d-b60330749b8f"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",775e487f-d91c-4915-8ff0-c8b741abc942
bc191450-5282-48e3-a569-ae362ce2f071,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,fedd0ef6-89eb-4881-8913-4e24cccdf916,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""270f29d9-f8a7-4eb3-809d-baeefa15ce99"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c32fd38b-8c92-4436-aa6e-11f78c15d381"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",270f29d9-f8a7-4eb3-809d-baeefa15ce99
06d9ea6b-3a39-4b84-8ab5-b24a9821e7fb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,6c862031-333e-470d-a2cd-7b06e5148978,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""3abc91a8-1644-477b-bbde-982a79cb589c"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""424a4925-c809-4337-950e-5d5706f87921"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",3abc91a8-1644-477b-bbde-982a79cb589c
1b5de4fd-0a4b-40dc-80b2-721bfee29c7f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d0a5fc09-a21e-413d-b4ec-8f50446c9267,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""edbee529-4369-44ef-8e5b-5128b4bbc20e"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""9df55a8c-1e3e-4074-bf74-5e7a022a4db2"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",edbee529-4369-44ef-8e5b-5128b4bbc20e
3e3d1f38-3649-4863-b531-b9025955f678,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1b99ab30-c14b-45ab-8d3d-b6a5c4e45c20,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""fcd55c12-63d9-429d-a622-79c871bdf22a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c9a8b3dc-4c95-4c13-9153-43842c0b0d75"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",fcd55c12-63d9-429d-a622-79c871bdf22a
184243e3-314e-4021-bde7-e10d101ab764,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f7cabcd8-239c-48fa-84a6-b8b2f6cf805f,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""09ebffac-a037-43ca-b676-628c5bde41da"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""9e4cbcc5-a2b1-4e9d-9256-b36cdb6c9fde"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",09ebffac-a037-43ca-b676-628c5bde41da
eaf42ed8-fa22-48b0-9603-7edde1e0f655,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,88b49093-baaa-40fa-ad13-669088edad96,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""33fd9551-a597-498f-b7ba-7b999e0e8e5e"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""447da913-45a1-474d-acc4-eb569950662a"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",33fd9551-a597-498f-b7ba-7b999e0e8e5e
571149b5-6865-42ed-be54-9dbff8c646c3,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e8b61e85-de78-4504-b4dd-20252638da56,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""c9a27405-6ee1-475c-8642-b156b3d31e02"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""6ba4bdac-ad57-4174-aa0b-d61f16da6d92"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",c9a27405-6ee1-475c-8642-b156b3d31e02
4b84e07b-f4b5-4627-b7d7-d9c96e1a2c2c,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,819a0153-4d12-427b-a52a-1ceb94136a62,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""d73d208c-f518-4923-a5a1-ffdf37918665"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""6cc3beab-8e66-4152-a76e-75bbe396e0d0"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",d73d208c-f518-4923-a5a1-ffdf37918665
85d19dd3-dac3-4c8d-9cec-bdced518cc9b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,bf618154-da36-4f22-8f3c-b87de92b23ac,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""a01d4dd4-e526-43ee-97fb-a580b79bf415"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""011a9509-2e91-4fe4-93e4-13593fd62ff1"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",a01d4dd4-e526-43ee-97fb-a580b79bf415
ed949421-50b2-475d-86ba-9055d3808b1a,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,c582349d-131e-4bad-b741-36bf55bf759b,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""3f4e3c01-d0d2-4d46-97cc-cc52fedab798"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""b1bdc394-b567-487f-ba96-0d5921a3a2b4"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",3f4e3c01-d0d2-4d46-97cc-cc52fedab798
8f94ac56-f4d4-40da-81dd-0b09dae3c053,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,30c3a63c-aa76-4c60-a1f1-3bd048930f69,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""e7bf8366-a3d4-4278-b1da-6a654070e662"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c182bd0c-67bf-4248-8f94-17c95edb21c8"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",e7bf8366-a3d4-4278-b1da-6a654070e662
540f8b38-73aa-439e-affa-7d4aa1c73ef1,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,cf08e1bf-a910-447f-8586-3fe5562714c1,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""66a8f25c-880e-4779-b05d-35a1f155c087"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""cb6b5e25-8a64-46c9-818b-e22601adf35a"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",66a8f25c-880e-4779-b05d-35a1f155c087
56151ac7-ceb9-41cd-b1b6-b0c6928ad870,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2a3384e7-882d-462c-bf6f-5e04afdb3962,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""e07f5e90-857b-4e06-a782-cd111547f778"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""8564c8de-501b-45fa-aa78-056018914edb"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",e07f5e90-857b-4e06-a782-cd111547f778
d1f3b212-c077-487e-a3a5-44e883140aae,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4ba6cfa5-483a-4c5d-9828-847f64a3dbb2,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""ee429d9d-f5b1-4689-a486-840374bc7a11"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""283bdb73-b502-4d1e-83ce-e4b0b52799e1"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",ee429d9d-f5b1-4689-a486-840374bc7a11
eb0c3847-a840-4ce4-8e72-a7b5033b5554,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f615aa31-d890-45fc-96c4-1efacb3825dc,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""cec8d80b-f161-46e8-8ca4-b32f200c703a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""e0affb31-d8bf-418c-9bf6-11ca9f36281f"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",cec8d80b-f161-46e8-8ca4-b32f200c703a
4c66de9d-2f63-4c17-a7aa-53ea328c133b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,6abdc061-258a-42b8-95a8-fba52e2be1d9,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""66d19017-35db-492f-97d7-11656539fdc2"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""80dc3bd2-7b0d-4e17-bff1-88fdedb19837"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",66d19017-35db-492f-97d7-11656539fdc2
1492b8c3-8be9-4085-b5a0-f2bc72b87219,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d57ffe74-7758-413b-99a1-adc93d7875c2,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""82d4760c-6afc-4bce-bc33-ddc247077daf"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""7702f058-b046-404e-8605-6d666b12bc3b"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",82d4760c-6afc-4bce-bc33-ddc247077daf
50cd2e32-8edb-4ffa-ae40-d490fc020f58,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1333748e-7920-48d0-af77-2973972d3309,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""bcdefdac-777d-4512-9a44-f9532d9c40aa"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""639123bb-d92b-40c7-94c9-ca5a823ed4b9"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",bcdefdac-777d-4512-9a44-f9532d9c40aa
a670bc94-29db-46ea-b0a4-a9d5085aadf8,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,5c94dac4-398b-4c0c-bca3-78dc171607a8,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""baf3c485-e016-4c9a-9afa-7d265d58e780"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""0dc885fe-76c6-4d9a-99a6-36deaf022197"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",baf3c485-e016-4c9a-9afa-7d265d58e780
d7db60cd-c118-4a3e-b4cf-fd033a2ea4da,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,c2cbbe51-0579-41e2-b60f-de090656782d,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""1123373b-fe8d-4168-852d-6a4549e571b2"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""6a915380-a7fa-4ead-aca3-8b7212f09c43"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",1123373b-fe8d-4168-852d-6a4549e571b2
3dc9151f-9917-48aa-b280-29a78b1b9352,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,72f4c3d9-be4c-428f-a592-76ad8833d68f,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""510b56ca-d661-45d4-9afb-a56f826e806d"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""760735ca-c5c8-453b-b06f-400510c7a068"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",510b56ca-d661-45d4-9afb-a56f826e806d
381f648d-b94d-467c-bba9-7c316c6c0a31,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1492f1b4-3ed7-402e-b82f-7a7c2811b661,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""a5c943e5-8923-41d8-9f59-98516af67c4c"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""05c63335-4c90-4ed7-b908-69974310bc60"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",a5c943e5-8923-41d8-9f59-98516af67c4c
