resourceinstanceid,graphid,graphpublicationid,principaluser_id,prod_tileid,prod_nodegroupid,prod_stmt_tileid,prod_stmt_production_statement_content,prod_stmt_production_statement_type,prod_stmt_production_statement_language,prod_stmt_nodegroupid,prod_time_tileid,prod_time_production_time_edtf,prod_time_nodegroupid
207b016f-7d89-412c-9181-d45d86471973,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,812450f3-7eb5-47f9-9466-f950c5ec8a47,cc15650c-b497-11e9-a64d-a4d18cec433a,e69c3526-ee23-4fc1-a527-a7df3430504c,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,571f055c-2f36-4a7d-8e9c-229099a38ad0,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
78cb2262-77aa-4934-bd36-e55ad195e1bd,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a85dcf14-51c9-4dbc-8ece-3328622355bf,cc15650c-b497-11e9-a64d-a4d18cec433a,4f38680f-3ef1-40a1-942e-01c3351a4cba,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,d0dc910c-ecf1-4cb1-bd43-21538295a433,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
ab38f314-2807-4c62-9cda-c5cb460a9aa6,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2fc77adf-d052-4766-ad08-e57a2b3209d8,cc15650c-b497-11e9-a64d-a4d18cec433a,48ef1f42-4a1a-489e-a933-e4cbc948732a,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,5e4f6186-5ec1-40f8-add3-7286f7d15666,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
6c63bfe6-6da9-4bbe-a2b9-2fc9ec9153e5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1380a8bd-1eb9-43ff-8c5d-56b22661af13,cc15650c-b497-11e9-a64d-a4d18cec433a,61220d94-d1a0-4915-a331-2d1c439975e5,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,b22d65c1-a3ae-4f8c-8978-fd9c394cc9bd,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
03d0536f-2e71-4a01-b3ab-109c9d1e72b2,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,10e3c3c1-fe3e-4fe3-ae92-89756ff27486,cc15650c-b497-11e9-a64d-a4d18cec433a,72e2207f-ba81-4a37-ab2c-34e081e20422,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,ab77311c-172a-4675-89ea-c1e6897c0595,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
125f087a-c74a-4472-bdef-edccfc4f5f25,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,527b0b4e-b471-4e93-8edc-c1f52d8d3639,cc15650c-b497-11e9-a64d-a4d18cec433a,082bf89f-8d90-4ec9-a3c2-b13024437f1a,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,0a9a8a46-ecd6-4546-ab50-2bce2379ce9b,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
58550b29-8fb0-4b24-9ccc-c2d1c96cd141,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,8d18e35b-2376-49d2-96d8-9bfdefd7e8a9,cc15650c-b497-11e9-a64d-a4d18cec433a,05dfbace-0eec-47d5-8a31-b20c982d8269,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,44c244bd-332a-4ca5-ae90-9a3dcc12ee2d,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
2c15a627-6a55-4b77-94e4-eff627475290,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a34d86f8-3576-4661-889b-863dcaa0fd76,cc15650c-b497-11e9-a64d-a4d18cec433a,83480324-61d7-4df5-b417-e834ffe1f9db,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,9f500950-54a2-4b9d-92a1-6836daafcdb7,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
6fc0c183-911a-4eeb-ba9c-f4cb05f11553,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f4ea5c29-a0d0-495e-a818-9633f85ce42f,cc15650c-b497-11e9-a64d-a4d18cec433a,0ce8da74-d298-486f-a189-9959eeb6a358,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,c80e38a1-70d0-4ef1-ab4e-a12ce39eaba3,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
88276b70-63fb-4821-bed1-f615eb9a3134,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,94de1e17-8db2-4488-8fd4-38f0ba5c4447,cc15650c-b497-11e9-a64d-a4d18cec433a,c18dfa5b-fdfc-43a3-835b-94843ee04500,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,e4c43296-7eb8-42cc-8953-3a914772f7ff,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
35b8029c-b1dc-48c4-b745-d875c9920652,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,91364a1d-c319-49e0-807f-56461f61d9a8,cc15650c-b497-11e9-a64d-a4d18cec433a,a5416cd7-f8c9-41a7-8d0a-8d9e2405fd04,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,1105abd7-5953-4407-9e4e-4c114557752f,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
9736b9fb-6ca8-45dd-8902-f5a85a0d2b0c,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,c7993dce-04fc-42d6-bea5-2e0007d261f2,cc15650c-b497-11e9-a64d-a4d18cec433a,8facd81c-39c8-44a2-bf90-7dcbd6ca54fe,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,c8824fa3-08a3-49e4-92c5-05009f195593,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
b0cfc103-d747-4c29-99d9-53d220b67870,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,af285fc3-c97d-415c-b455-34554da09aa6,cc15650c-b497-11e9-a64d-a4d18cec433a,7fb26fc4-8283-416a-8a59-1fbc4a66cc4e,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,be85d990-6375-4f15-a10f-f8e70ae8a542,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
a9694866-b3c1-4acd-b0fa-52e1b1456a10,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d80903b3-6328-4ed4-9f9c-5ba8652502d4,cc15650c-b497-11e9-a64d-a4d18cec433a,43b41977-af87-4afe-838b-ac0a1da6aaab,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,95309d67-3564-4ada-b471-ff478509c015,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
6f03f301-08da-4379-b7e4-af6249259275,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7fd98eb5-d7e3-4f5e-b1ac-a8e04f919277,cc15650c-b497-11e9-a64d-a4d18cec433a,180dec71-fca2-4c6a-be22-bd1e1154c92e,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,b8801305-a9a2-4581-9297-2fefc0e1d23e,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
77040f79-3ff9-4371-89fa-9ed7354f3a4f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4f9f2dfd-5eab-4ca0-8e5a-59441975a455,cc15650c-b497-11e9-a64d-a4d18cec433a,76a6cbb2-ca6e-4af5-9d15-2295a45dcf6a,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,169904a7-954a-4bad-9b62-d36f878436f6,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
30adac48-1230-477e-beca-fd916672e664,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ade04d0a-2f7d-483c-860b-3e769a08cf62,cc15650c-b497-11e9-a64d-a4d18cec433a,758f406b-2073-4576-8bec-60fbcabd7337,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,c270a429-4f55-4146-891f-faa41b02aa1a,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
3d189253-406a-4685-964c-b6534718f758,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a9d67dcd-f2cc-4a00-a7e9-f353f77885e0,cc15650c-b497-11e9-a64d-a4d18cec433a,9863a71c-3a61-49ff-b79d-940f21aa5f94,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,ffc610d8-559f-4a26-a757-71c1cd7904b7,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
f81cf7fe-3699-4d0b-8769-89ae5b7d3754,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,569cc394-ac77-4e92-838b-c68d0b8c0844,cc15650c-b497-11e9-a64d-a4d18cec433a,18b98950-caff-48f2-87ab-d0922a4176bc,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,2116e2e6-79eb-4e58-b695-c03da5f5603a,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
9944bf6b-f821-4ca1-ab94-0bdfbcd9d7f2,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,aabb75ae-6b68-4616-8423-eafe97af146d,cc15650c-b497-11e9-a64d-a4d18cec433a,80ace343-ba67-4178-8d49-67e6bf26ac9a,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,00e723e4-493f-4c98-bca2-c4b0aa05f157,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
f9f32f3f-0c73-450d-bc9c-d21bf0e74f32,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,bd545035-a80e-44c6-ae4d-9d22579207db,cc15650c-b497-11e9-a64d-a4d18cec433a,6d84a4d1-ab3e-4942-8c2e-7d3920ba3412,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,0ec0ae2e-65b7-4865-a753-a783de8a15fc,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
dc54a842-e134-4b41-ae90-32a462961a8e,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a9fa444d-01fc-409c-9a00-84bf95383ad8,cc15650c-b497-11e9-a64d-a4d18cec433a,94843a88-807a-448c-abaa-93b5d1d3fc09,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,58a29c48-2689-4721-8cc9-ccc7df08f737,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
ed10680a-99f0-4d4e-a01e-09ae49cb30f5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,de5960b9-4be2-4b5c-81b0-921796a143d4,cc15650c-b497-11e9-a64d-a4d18cec433a,5a663967-d4e7-4049-8156-6c2907b1d430,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,41f202a3-90df-4e4a-8935-f1e937365432,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
422c3184-5053-4ef3-a286-35fbd2aa25cb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,767f545f-ea9a-4c9b-ac37-fa028e090f3e,cc15650c-b497-11e9-a64d-a4d18cec433a,3e38fb05-b91b-4335-9cfc-33eb675777f0,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,7c900a88-a355-432b-8944-0c1151ca4692,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
9135354f-2dd6-4c5e-aeb7-798ffa8891df,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,383e77c0-5636-4a6a-b38a-a9f3440829cd,cc15650c-b497-11e9-a64d-a4d18cec433a,8ba1e306-04e0-4381-9b3e-b4433b69477f,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,1a3de3d3-d3ab-4bf4-bd08-e08cfffd7e9b,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
941ce122-5113-4be6-90fb-e73604247fe9,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1b69855d-605a-4623-b6bd-85495ffc57ec,cc15650c-b497-11e9-a64d-a4d18cec433a,787a61f8-b97b-4692-80d2-62d87e645a4d,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,abee4e2b-9452-4063-8ad8-640df33be530,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
cf258cdf-2c52-43fa-8225-717164fa97ab,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,31be50a5-f788-4ac2-87cb-a7b216b03fdd,cc15650c-b497-11e9-a64d-a4d18cec433a,e4e4544e-7a54-4dfc-ab00-d71f2c4d8974,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,6b171f9d-f34b-4a17-8eb1-9a0de0054bc0,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
e5e38fca-a165-432e-91ef-24a943282a73,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d6fa3bea-6c26-4ad8-a484-915694c0401b,cc15650c-b497-11e9-a64d-a4d18cec433a,289ca051-22c1-4c66-b544-e0ec7cdfeaa5,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,c949877d-f91d-4229-9bd3-bbaa9b745467,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
ce20e4d2-9a1f-403f-ac47-5d7fedec7760,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ba462f44-6c37-4ef6-8cb6-b0c0ca7aa0ae,cc15650c-b497-11e9-a64d-a4d18cec433a,ab665fb1-02b7-441f-ad85-88cfc82b34c8,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,dd28ee01-4921-40b3-9678-b9e9e8738cf8,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
22d16b37-8141-4b1c-8a1a-bf2ed7941034,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,73be76a2-2569-4031-b8d1-ec05ce093849,cc15650c-b497-11e9-a64d-a4d18cec433a,f34abf29-559d-47dd-8148-aed800c60942,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,753ccc20-e374-4e65-a3df-cb2211122950,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
bf67937b-e647-476c-8901-eff2cd5b392b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,6552dbbe-34cc-43c8-b323-c2cb6ca28104,cc15650c-b497-11e9-a64d-a4d18cec433a,7a902d55-ee1d-40d7-9e79-31a547f3cbe0,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,91c3fcfd-6462-4794-b04d-ebf687dd7c76,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
79150097-c8ba-4c1c-b91c-6e226fb52d4d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,9f392b42-e9e5-4324-be21-7ba88035e823,cc15650c-b497-11e9-a64d-a4d18cec433a,ff049b60-4fe6-4f93-b56f-6220af466c0b,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,1c596277-55cc-44f3-be2e-b4432e45fd81,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
074215a0-c3c5-4ed0-bd5f-3c9318375467,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,af89859e-8a7f-4ea7-8aeb-10c97ada407a,cc15650c-b497-11e9-a64d-a4d18cec433a,f32c2005-c394-4623-8e7b-55a10660ce90,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,06ee4b74-2625-4196-850f-7d3a5c49aec7,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
