item_uuid,label,uri,thumbnail,afs_filename,media_uuid,media_label,media_uri,media_ark,media_type_afs_uuid,file_id,filesize
7facc00f-c2e6-4c65-837a-e363eca5eeae,Record 3653,http://opencontext.org/subjects/7facc00f-c2e6-4c65-837a-e363eca5eeae,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3653I.jpg,sardis-naa-3653I.jpg,3e29521d-5223-488b-b4b9-6693726597b3,Photo 3653I,https://opencontext.org/media/3e29521d-5223-488b-b4b9-6693726597b3,https://n2t.net/ark:/28722/k2000g09r,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",5c8a72f9-26c5-4840-afcf-96ab5ccabcb6,471190
15d7db9b-9630-4265-a4de-96fa7e046f50,Record 3654,http://opencontext.org/subjects/15d7db9b-9630-4265-a4de-96fa7e046f50,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3654I.jpg,sardis-naa-3654I.jpg,6fe6c4d7-3fcf-4fb5-ae19-18145719a634,Photo 3654I,https://opencontext.org/media/6fe6c4d7-3fcf-4fb5-ae19-18145719a634,https://n2t.net/ark:/28722/k27h1wm62,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",70e1ae38-71d0-465d-9a34-98c34a67f12b,251846
8ddd3f55-b25b-4a9f-a6f5-b31121a459cc,Record 3655,http://opencontext.org/subjects/8ddd3f55-b25b-4a9f-a6f5-b31121a459cc,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3655I.jpg,sardis-naa-3655I.jpg,99bb93ba-b9b6-437c-a873-fd43fc9c9185,Photo 3655I,https://opencontext.org/media/99bb93ba-b9b6-437c-a873-fd43fc9c9185,https://n2t.net/ark:/28722/k2h13b74z,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",d4c4c1e8-4127-48bc-86c1-73f7ccf2ab99,273319
b8bc8ee6-1c6c-4412-a887-588eb19b1a77,Record 3656,http://opencontext.org/subjects/b8bc8ee6-1c6c-4412-a887-588eb19b1a77,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3656I.jpg,sardis-naa-3656I.jpg,34e484bf-3139-46a3-8953-dd8dcb5ea616,Photo 3656I,https://opencontext.org/media/34e484bf-3139-46a3-8953-dd8dcb5ea616,https://n2t.net/ark:/28722/k2rj4rv56,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",89643984-d668-46b5-b9ed-16c1860bef23,268707
e02a1b9d-c59f-40f7-9c8b-75b4d3af6789,Record 3657,http://opencontext.org/subjects/e02a1b9d-c59f-40f7-9c8b-75b4d3af6789,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3657I.jpg,sardis-naa-3657I.jpg,bb7ca6da-bdd0-4097-a0dc-d5d774563b04,Photo 3657I,https://opencontext.org/media/bb7ca6da-bdd0-4097-a0dc-d5d774563b04,https://n2t.net/ark:/28722/k20z7gw9q,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",8d9611e2-4695-4076-ad77-01b83634852c,246568
fabd0c5b-950b-4de4-94f9-613ab6403c03,Record 3658,http://opencontext.org/subjects/fabd0c5b-950b-4de4-94f9-613ab6403c03,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3658T.jpg,sardis-naa-3658T.jpg,552850e2-1cbb-4e04-a879-281c028489c4,Photo 3658T,https://opencontext.org/media/552850e2-1cbb-4e04-a879-281c028489c4,https://n2t.net/ark:/28722/k2d79nb0h,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",ca6b0c13-8bd3-46f8-92e7-1da7487ddf3a,209194
f867a6f2-c596-46fb-8af8-62ad533147fa,Record 3659,http://opencontext.org/subjects/f867a6f2-c596-46fb-8af8-62ad533147fa,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3659I.jpg,sardis-naa-3659I.jpg,15721871-5f9c-48cb-83b4-f76d24a12631,Photo 3659I,https://opencontext.org/media/15721871-5f9c-48cb-83b4-f76d24a12631,https://n2t.net/ark:/28722/k2ns12z1p,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",f75fe54a-1593-4fdf-818a-a1ec228f13fc,279852
0313e5ba-91cb-4391-8300-d02ac0be472d,Record 3660,http://opencontext.org/subjects/0313e5ba-91cb-4391-8300-d02ac0be472d,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3660I.jpg,sardis-naa-3660I.jpg,da8876af-5ab0-4da0-a5a8-055bff94bb0a,Photo 3660I,https://opencontext.org/media/da8876af-5ab0-4da0-a5a8-055bff94bb0a,https://n2t.net/ark:/28722/k23j3s143,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",ff4b8743-d1a4-4dbf-9a71-483e134b78c5,224628
f4559327-89d9-40c6-8289-8acc65ea582f,Record 3661,http://opencontext.org/subjects/f4559327-89d9-40c6-8289-8acc65ea582f,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3661I.jpg,sardis-naa-3661I.jpg,b39eada5-9265-4ea7-8065-308867480a6d,Photo 3661I,https://opencontext.org/media/b39eada5-9265-4ea7-8065-308867480a6d,https://n2t.net/ark:/28722/k2x63t55s,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",f2b35133-0f2e-4c0c-adb7-6aa2f0b98f9b,388243
00d42e04-44fb-49e9-9930-31ae31a5195b,Record 3662,http://opencontext.org/subjects/00d42e04-44fb-49e9-9930-31ae31a5195b,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3662I.jpg,sardis-naa-3662I.jpg,b8410114-8425-4959-a41a-63f8ce50f642,Photo 3662I,https://opencontext.org/media/b8410114-8425-4959-a41a-63f8ce50f642,https://n2t.net/ark:/28722/k25q57m1r,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",19f1e56f-df3e-43cb-a5e6-93a84773857d,262993
3aaa9442-ca01-408e-bfb2-a2d81c7c6c1d,Record 3663,http://opencontext.org/subjects/3aaa9442-ca01-408e-bfb2-a2d81c7c6c1d,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3663T.jpg,sardis-naa-3663T.jpg,ef7f7f15-5a0b-4c72-94a2-95f6074f565c,Photo 3663T,https://opencontext.org/media/ef7f7f15-5a0b-4c72-94a2-95f6074f565c,https://n2t.net/ark:/28722/k2k07d14w,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",ca8a5309-9160-4187-8e7c-ddddba73a91a,181438
d2b5c04c-0b77-4ddd-ab55-fda288dff62f,Record 3664,http://opencontext.org/subjects/d2b5c04c-0b77-4ddd-ab55-fda288dff62f,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3664I.jpg,sardis-naa-3664I.jpg,7ad66642-bab2-408a-8705-c0ae34fabff1,Photo 3664I,https://opencontext.org/media/7ad66642-bab2-408a-8705-c0ae34fabff1,https://n2t.net/ark:/28722/k2tf04818,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",7d8a99f9-12c7-4e38-871a-9ce3543baa31,235560
3a170063-402e-49fe-907a-18111064f9ce,Record 3665,http://opencontext.org/subjects/3a170063-402e-49fe-907a-18111064f9ce,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3665I.jpg,sardis-naa-3665I.jpg,54b588f4-92ba-48d9-977c-4c7dac129fc5,Photo 3665I,https://opencontext.org/media/54b588f4-92ba-48d9-977c-4c7dac129fc5,https://n2t.net/ark:/28722/k22z1jp96,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",574e5866-601d-4ce8-bf9f-23cd46d7b3b4,243065
153fcd1f-6e5b-4b6d-b300-19547de1a350,Record 3666,http://opencontext.org/subjects/153fcd1f-6e5b-4b6d-b300-19547de1a350,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3666I.jpg,sardis-naa-3666I.jpg,224888fd-053d-45ac-8e11-66494913e54b,Photo 3666I,https://opencontext.org/media/224888fd-053d-45ac-8e11-66494913e54b,https://n2t.net/ark:/28722/k2bg3098k,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",aacaee41-47bd-4f4e-a1f7-deef4fd136ac,239108
04122565-8870-4454-8e42-a602627bcca3,Record 3667,http://opencontext.org/subjects/04122565-8870-4454-8e42-a602627bcca3,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3667I.jpg,sardis-naa-3667I.jpg,34d46ca5-6f8f-4767-a57f-96e2e217d5c0,Photo 3667I,https://opencontext.org/media/34d46ca5-6f8f-4767-a57f-96e2e217d5c0,https://n2t.net/ark:/28722/k2kw5qj32,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",c879585e-9b04-43d0-b6f6-4e96838aeb87,448938
a44731d5-8775-4f96-b579-bbbc629515d6,Record 3668,http://opencontext.org/subjects/a44731d5-8775-4f96-b579-bbbc629515d6,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3668I.jpg,sardis-naa-3668I.jpg,cb23dcf6-e397-4968-ae4f-e966dad1de9d,Photo 3668I,https://opencontext.org/media/cb23dcf6-e397-4968-ae4f-e966dad1de9d,https://n2t.net/ark:/28722/k2vd7549c,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",033d5791-49ed-420b-bf25-e5c3f4df5bd5,261313
82bbf639-ddfa-4bdc-bac0-4565007fd1cd,Record 3669,http://opencontext.org/subjects/82bbf639-ddfa-4bdc-bac0-4565007fd1cd,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3669I.jpg,sardis-naa-3669I.jpg,89a46c7b-cfa7-4440-9346-f3d0b27aed1e,Photo 3669I,https://opencontext.org/media/89a46c7b-cfa7-4440-9346-f3d0b27aed1e,https://n2t.net/ark:/28722/k23x8kk9w,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",2db528f4-6d01-4cb3-b980-9d5471202f90,262434
db345ed5-e2b0-4d7b-974c-1b865a71297d,Record 3670,http://opencontext.org/subjects/db345ed5-e2b0-4d7b-974c-1b865a71297d,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3670I.jpg,sardis-naa-3670I.jpg,c0b17a0a-743f-4261-8d6c-6e747110576e,Photo 3670I,https://opencontext.org/media/c0b17a0a-743f-4261-8d6c-6e747110576e,https://n2t.net/ark:/28722/k2c256n2k,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",2006e353-8cb3-45bc-bb13-5f65192317cb,234562
8a37cb30-58f7-44cf-88d2-ab28d6fdc85d,Record 3671,http://opencontext.org/subjects/8a37cb30-58f7-44cf-88d2-ab28d6fdc85d,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3671I.jpg,sardis-naa-3671I.jpg,ff1f6bc4-22b0-4463-8a08-083a4d32fe80,Photo 3671I,https://opencontext.org/media/ff1f6bc4-22b0-4463-8a08-083a4d32fe80,https://n2t.net/ark:/28722/k2cc19t4m,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",5813b4ce-7587-42bd-9a57-b48519a4f249,247410
a6761a4b-2b80-46ca-87ca-2d178d49b95c,Record 3672,http://opencontext.org/subjects/a6761a4b-2b80-46ca-87ca-2d178d49b95c,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3672I.jpg,sardis-naa-3672I.jpg,65274637-89a0-41f0-8403-311aafba5aa0,Photo 3672I,https://opencontext.org/media/65274637-89a0-41f0-8403-311aafba5aa0,https://n2t.net/ark:/28722/k2mw2rf1b,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",9ec2b35c-d8b6-4119-b53f-2a7e270c3f52,250993
f2d83a9b-97f1-4a17-87a8-3b95c340a9b1,Record 3673,http://opencontext.org/subjects/f2d83a9b-97f1-4a17-87a8-3b95c340a9b1,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3673I.jpg,sardis-naa-3673I.jpg,23393b3d-5cf6-47a1-b7f4-edd72f121365,Photo 3673I,https://opencontext.org/media/23393b3d-5cf6-47a1-b7f4-edd72f121365,https://n2t.net/ark:/28722/k2wd4617n,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",90e0835a-745b-495e-aac8-261f561eecfc,241887
5a9dcff6-4793-4a44-a2b6-b34ed32c6d08,Record 3674,http://opencontext.org/subjects/5a9dcff6-4793-4a44-a2b6-b34ed32c6d08,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3674I.jpg,sardis-naa-3674I.jpg,4dbf1eba-ee10-4d2e-83b2-7fef7981931d,Photo 3674I,https://opencontext.org/media/4dbf1eba-ee10-4d2e-83b2-7fef7981931d,https://n2t.net/ark:/28722/k24x5mg8n,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",217a36c6-dc54-4bcb-abed-ae174d226b6d,227370
bf7b25bb-da00-4de8-a781-5ffa1600c509,Record 3675,http://opencontext.org/subjects/bf7b25bb-da00-4de8-a781-5ffa1600c509,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3675I.jpg,sardis-naa-3675I.jpg,c32c7f0d-0005-483e-8cdd-1e0a72ebd576,Photo 3675I,https://opencontext.org/media/c32c7f0d-0005-483e-8cdd-1e0a72ebd576,https://n2t.net/ark:/28722/k2db8bq5s,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",5d8b24df-80b3-4eba-86db-723ff11c37af,234947
5444a669-8f65-4b47-ae11-e3b4d9095a66,Record 3676,http://opencontext.org/subjects/5444a669-8f65-4b47-ae11-e3b4d9095a66,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3676T.jpg,sardis-naa-3676T.jpg,8b7cb6fe-4fcd-4f79-ad13-aeb4c8ccce98,Photo 3676T,https://opencontext.org/media/8b7cb6fe-4fcd-4f79-ad13-aeb4c8ccce98,https://n2t.net/ark:/28722/k2nv9s99f,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",483af18a-7f7b-4e54-95ed-2849e6806fcd,240630
47906c68-154b-433d-8ca8-40c6344884e3,Record 3677,http://opencontext.org/subjects/47906c68-154b-433d-8ca8-40c6344884e3,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3677I.jpg,sardis-naa-3677I.jpg,3bbe9fef-50e4-4a69-9484-6cd74c055d2b,Photo 3677I,https://opencontext.org/media/3bbe9fef-50e4-4a69-9484-6cd74c055d2b,https://n2t.net/ark:/28722/k2xd16x8z,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",fe54376a-28bc-416e-a34d-e8959036baa2,248079
219b80dc-62bc-4410-927d-49513234eb3b,Record 3678,http://opencontext.org/subjects/219b80dc-62bc-4410-927d-49513234eb3b,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3678I.jpg,sardis-naa-3678I.jpg,1b9033a1-fc8a-4852-ab22-1123b99c96f7,Photo 3678I,https://opencontext.org/media/1b9033a1-fc8a-4852-ab22-1123b99c96f7,https://n2t.net/ark:/28722/k25t3z05k,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",21e064ba-b1d2-4fad-96df-b58ac1b9502d,248133
4d860c03-b2c0-48a3-9ea8-603ac7f67fe3,Record 3679,http://opencontext.org/subjects/4d860c03-b2c0-48a3-9ea8-603ac7f67fe3,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3679T.jpg,sardis-naa-3679T.jpg,c657f3d1-e4ad-429a-a32f-96a4674743f0,Photo 3679T,https://opencontext.org/media/c657f3d1-e4ad-429a-a32f-96a4674743f0,https://n2t.net/ark:/28722/k2k363d6q,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",766a90b5-66db-4841-b024-a159158cfabd,202588
5df31367-5d2e-4043-a4b6-dfdb50b9b2de,Record 3680,http://opencontext.org/subjects/5df31367-5d2e-4043-a4b6-dfdb50b9b2de,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3680P.jpg,sardis-naa-3680P.jpg,dcf37d71-da94-4f12-8d93-b5c12bd87488,Photo 3680P,https://opencontext.org/media/dcf37d71-da94-4f12-8d93-b5c12bd87488,https://n2t.net/ark:/28722/k2w09cg6t,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",e932fab8-b312-4e19-a943-11faf7eb8bbe,211381
fef39f6e-1a17-4f36-aaaf-adb8b89ba70e,Record 3681,http://opencontext.org/subjects/fef39f6e-1a17-4f36-aaaf-adb8b89ba70e,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3681I.jpg,sardis-naa-3681I.jpg,9756e04a-f052-4d00-807a-bda7ab953355,Photo 3681I,https://opencontext.org/media/9756e04a-f052-4d00-807a-bda7ab953355,https://n2t.net/ark:/28722/k2tm7j16w,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",af4da743-c9b3-401d-8f94-3b4c5d5ba3c6,228429
2d867912-e3b4-4919-a2ec-33182be348fa,Record 3682,http://opencontext.org/subjects/2d867912-e3b4-4919-a2ec-33182be348fa,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3682I.jpg,sardis-naa-3682I.jpg,ee9c6645-adc1-44cf-939e-f8d898ac704f,Photo 3682I,https://opencontext.org/media/ee9c6645-adc1-44cf-939e-f8d898ac704f,https://n2t.net/ark:/28722/k2320830w,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",3fe52b2f-f260-4930-aae6-23c53e782b50,240829
249bf153-50ad-45f8-8998-933062e24e06,Record 3683,http://opencontext.org/subjects/249bf153-50ad-45f8-8998-933062e24e06,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3683I.jpg,sardis-naa-3683I.jpg,d7c39014-76de-4506-a698-8c1e30075df4,Photo 3683I,https://opencontext.org/media/d7c39014-76de-4506-a698-8c1e30075df4,https://n2t.net/ark:/28722/k2bk1pp82,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",518ab248-67d4-46e9-ad8c-fab1f9af71c0,226864
f3fd92fd-9a2f-454c-9310-7f572b44b1c4,Record 3684,http://opencontext.org/subjects/f3fd92fd-9a2f-454c-9310-7f572b44b1c4,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3684P.jpg,sardis-naa-3684P.jpg,07b8a932-ce40-4cce-a341-7f2bb07a1571,Photo 3684P,https://opencontext.org/media/07b8a932-ce40-4cce-a341-7f2bb07a1571,https://n2t.net/ark:/28722/k2qv3v41h,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",42cf0916-9304-4019-a4c1-45059d654fd8,200894
84164a8d-1ee0-4825-ac17-bc7e987eab7d,Record 3685,http://opencontext.org/subjects/84164a8d-1ee0-4825-ac17-bc7e987eab7d,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3685I.jpg,sardis-naa-3685I.jpg,b2e2e2c2-25ff-4047-8b50-726f19f5728c,Photo 3685I,https://opencontext.org/media/b2e2e2c2-25ff-4047-8b50-726f19f5728c,https://n2t.net/ark:/28722/k2086k579,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",c481d7c2-b656-4c9d-acfa-3bee4a62d834,411705
098a74fe-91fb-4452-bdab-887efe4f3b59,Record 3686,http://opencontext.org/subjects/098a74fe-91fb-4452-bdab-887efe4f3b59,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3686I.jpg,sardis-naa-3686I.jpg,ada19ef9-c2fd-44a2-b6fe-3c68bb649063,Photo 3686I,https://opencontext.org/media/ada19ef9-c2fd-44a2-b6fe-3c68bb649063,https://n2t.net/ark:/28722/k27s80s40,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",8f8fd68a-1cba-4599-aa36-a9a2df70d88f,236045
632a9f97-2611-4fda-9dc7-3cc2ed066622,Record 3687,http://opencontext.org/subjects/632a9f97-2611-4fda-9dc7-3cc2ed066622,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3687I.jpg,sardis-naa-3687I.jpg,1b1c2ccd-6f20-4242-94c2-dd0e6bf5e616,Photo 3687I,https://opencontext.org/media/1b1c2ccd-6f20-4242-94c2-dd0e6bf5e616,https://n2t.net/ark:/28722/k2h99fd2h,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",37ae3068-253a-4919-88cb-c3ab5a6d503a,224929
d12db2b8-b77f-4b3a-8366-2ae51afe2b0e,Record 3688,http://opencontext.org/subjects/d12db2b8-b77f-4b3a-8366-2ae51afe2b0e,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3688I.jpg,sardis-naa-3688I.jpg,b2533395-9a83-4d07-8ec1-54c123e945ae,Photo 3688I,https://opencontext.org/media/b2533395-9a83-4d07-8ec1-54c123e945ae,https://n2t.net/ark:/28722/k2rv0w13q,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",ca275a01-eb16-4af3-97e4-a7ab0ac4468c,247155
c0658bc0-84ac-4450-b7b3-0a9be56b5894,Record 3689,http://opencontext.org/subjects/c0658bc0-84ac-4450-b7b3-0a9be56b5894,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3689I.jpg,sardis-naa-3689I.jpg,b0f5dee1-348c-40e5-849f-0cbc8daa8eec,Photo 3689I,https://opencontext.org/media/b0f5dee1-348c-40e5-849f-0cbc8daa8eec,https://n2t.net/ark:/28722/k2183m29h,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",48e99d5a-b141-4b74-a7aa-fb9150b0c746,237497
73ceaeb0-ad3c-4fd1-8837-57051b028ef7,Record 3690,http://opencontext.org/subjects/73ceaeb0-ad3c-4fd1-8837-57051b028ef7,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3690I.jpg,sardis-naa-3690I.jpg,6f21a992-1aaa-4218-9190-a2a396a1c0b3,Photo 3690I,https://opencontext.org/media/6f21a992-1aaa-4218-9190-a2a396a1c0b3,https://n2t.net/ark:/28722/k2891hq9j,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",768158ae-aba8-4a0a-ac7d-96d9e5ef7400,223133
03fa2d75-6cc1-48ae-a220-472eada522f8,Record 3691,http://opencontext.org/subjects/03fa2d75-6cc1-48ae-a220-472eada522f8,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3691I.jpg,sardis-naa-3691I.jpg,226757a7-d00c-4d4c-b8e1-fb8356176f03,Photo 3691I,https://opencontext.org/media/226757a7-d00c-4d4c-b8e1-fb8356176f03,https://n2t.net/ark:/28722/k28s51p5q,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",f1dddab5-b0c1-4f27-9c3f-80974684995a,201281
ce197f69-103b-43fe-a15d-2c6ccc457562,Record 3692,http://opencontext.org/subjects/ce197f69-103b-43fe-a15d-2c6ccc457562,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3692I.jpg,sardis-naa-3692I.jpg,684035c0-4631-4fde-9d8d-3532d5922fdf,Photo 3692I,https://opencontext.org/media/684035c0-4631-4fde-9d8d-3532d5922fdf,https://n2t.net/ark:/28722/k2j96g956,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",543e7089-9dcd-4286-abe6-590991f9e962,240500
e7af14c2-6b8a-41b7-b767-d7e512872319,Record 3693,http://opencontext.org/subjects/e7af14c2-6b8a-41b7-b767-d7e512872319,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3693I.jpg,sardis-naa-3693I.jpg,b801ff14-7bc0-41ce-912d-bfc6e1a30818,Photo 3693I,https://opencontext.org/media/b801ff14-7bc0-41ce-912d-bfc6e1a30818,https://n2t.net/ark:/28722/k2sq96h9z,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",52ba327d-4118-44ee-8697-95a906d5f538,239943
142e57d8-6dc3-42e5-ba78-348a37e7e25a,Record 3694,http://opencontext.org/subjects/142e57d8-6dc3-42e5-ba78-348a37e7e25a,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3694I.jpg,sardis-naa-3694I.jpg,c8df5594-8001-4d33-869e-6df32f0c5063,Photo 3694I,https://opencontext.org/media/c8df5594-8001-4d33-869e-6df32f0c5063,https://n2t.net/ark:/28722/k2280mz6w,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",f8c873d6-490c-4de3-8d8a-68c73e522beb,243741
52becf96-1677-4611-a756-50d970a86c5c,Record 3695,http://opencontext.org/subjects/52becf96-1677-4611-a756-50d970a86c5c,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3695I.jpg,sardis-naa-3695I.jpg,de57588e-053e-4e16-8628-c9922b799d1c,Photo 3695I,https://opencontext.org/media/de57588e-053e-4e16-8628-c9922b799d1c,https://n2t.net/ark:/28722/k29s22k30,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",ebdb4947-e213-4a2b-9ae4-c1f027551296,277977
48f3841a-e6c9-44da-92a6-c63a0825bff4,Record 3696,http://opencontext.org/subjects/48f3841a-e6c9-44da-92a6-c63a0825bff4,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3696I.jpg,sardis-naa-3696I.jpg,b51db08d-8ab5-4fc2-ab64-f5b19f4a4606,Photo 3696I,https://opencontext.org/media/b51db08d-8ab5-4fc2-ab64-f5b19f4a4606,https://n2t.net/ark:/28722/k2k93h64z,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",0e991b8a-2f3b-42d7-9898-df7714416483,270635
83a66cce-672e-4cf8-94e2-120a47f3d09a,Record 3697,http://opencontext.org/subjects/83a66cce-672e-4cf8-94e2-120a47f3d09a,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3697I.jpg,sardis-naa-3697I.jpg,a7de4dfb-c40d-44bb-9ac8-2599bb4b84b6,Photo 3697I,https://opencontext.org/media/a7de4dfb-c40d-44bb-9ac8-2599bb4b84b6,https://n2t.net/ark:/28722/k2tq67d8q,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",79fbeaf5-cffe-41ae-9bf1-cd6499e0d4dd,275927
d339b319-de5d-4a88-be16-e675314043b7,Record 3698,http://opencontext.org/subjects/d339b319-de5d-4a88-be16-e675314043b7,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3698I.jpg,sardis-naa-3698I.jpg,86b9b42c-63ee-4e5e-b705-cdb2c561d609,Photo 3698I,https://opencontext.org/media/86b9b42c-63ee-4e5e-b705-cdb2c561d609,https://n2t.net/ark:/28722/k2377nv53,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",6f2a4133-f0e4-4f54-8b60-117b4bf6a13e,243481
228fb4a3-a91d-48ee-a56b-c249ba7f236a,Record 3699,http://opencontext.org/subjects/228fb4a3-a91d-48ee-a56b-c249ba7f236a,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3699I.jpg,sardis-naa-3699I.jpg,cf43913f-0378-441f-825d-2788596abc5e,Photo 3699I,https://opencontext.org/media/cf43913f-0378-441f-825d-2788596abc5e,https://n2t.net/ark:/28722/k2br93g45,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",704150b4-95dc-461c-85e6-6d990f8cca4c,258183
017f1ea3-79eb-4d59-a4db-ced643ef2ecd,Record 3700,http://opencontext.org/subjects/017f1ea3-79eb-4d59-a4db-ced643ef2ecd,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3700I.jpg,sardis-naa-3700I.jpg,fb25ff25-cf1c-480b-ac80-b9a49e23b61a,Photo 3700I,https://opencontext.org/media/fb25ff25-cf1c-480b-ac80-b9a49e23b61a,https://n2t.net/ark:/28722/k2hq47z5w,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",ecbca3a4-7df6-4b50-96bb-8e9a9d3ebeb5,253794
ceec519e-a44c-45de-bbee-c2ec66ff2c4e,Record 3701,http://opencontext.org/subjects/ceec519e-a44c-45de-bbee-c2ec66ff2c4e,https://artiraq.org/static/opencontext/sardis-naa/thumbs/3701I.jpg,sardis-naa-3701I.jpg,3ffccdbf-9b08-4f1d-b3e0-79c327b0a2e6,Photo 3701I,https://opencontext.org/media/3ffccdbf-9b08-4f1d-b3e0-79c327b0a2e6,https://n2t.net/ark:/28722/k2m61tq2z,"[""d472136d-a3da-4d6e-b386-ee13aff400d3""]",29cdfacf-7eae-4d7a-b455-cc69578e60c7,254336
