item_uuid,Item Label,Arches Project UUID,geo_point,set_uuid,place_uuid,add_collection_types_uuid,add_statement
7e9dda63-b29d-4922-acfd-dac13df136a1,Record 950,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
1e84c3ee-bd3d-4f42-a4a7-1381771998b0,Record 951,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
377668ee-ef53-4def-8b8e-e0e3d9eb6c32,Record 952,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
3ecf353d-115a-4e57-aff7-72a5f37a1a97,Record 953,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
50c1161d-7592-4940-b61b-5c3b1579b834,Record 954,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
aecc6f59-c7d1-4d1e-a102-d2bbb543b39b,Record 955,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
9f5ad8db-02d8-40ab-8aea-425b57be9aec,Record 956,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
d8853f78-60aa-4bf0-aaf6-1f7d330a7c81,Record 957,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
2c2e4df2-06bc-4c37-9e29-987b9bdb1859,Record 958,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
374fe01c-eb85-4ebd-b70a-9bed4985b01b,Record 959,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
bb8bd063-167b-47cb-b505-aed13b9da832,Record 960,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
ea5a55b8-4968-4ce5-868b-c499326076fd,Record 961,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
72ecea48-0d62-40da-96ad-d6c5a75b8767,Record 962,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
85552556-70ef-4084-9e64-42db624b1a3f,Record 963,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
3abf47dd-e454-4f43-93bb-6c454d597cec,Record 964,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
f1963957-09fb-44fb-bc01-fdeaea67d638,Record 965,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
2aed0b75-7c8d-4b0f-973a-ece8a1218160,Record 966,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
a6b718dd-c8d2-42bf-bb56-b16fcc910d35,Record 967,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
5b5c9584-1152-4381-89fe-c0e9ceb474aa,Record 968,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
2ed85677-8e4a-481b-bedf-27bed234eb8f,Record 969,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
6e005733-b367-4f7e-8cd1-f95216f7c4ba,Record 970,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
cb4b9906-56e3-409a-b26b-3343b9e916bd,Record 971,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
7174867b-ffe6-4671-99be-c3f2ce980a75,Record 972,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
ffd54ff6-ae2b-4cf8-bdcb-f18ed429a7fe,Record 973,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
b841befe-e67a-44c2-9418-990a682fed22,Record 974,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
b0598fd2-3781-4902-b6e7-a80fc9d2dde3,Record 975,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
98b24b01-6806-4203-bfd4-3467c0a84f2c,Record 976.5,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
4cbae5eb-9ae8-40d6-bc07-be3c44a0edec,Record 976,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
f51f0073-4d92-4bc2-885d-928422af40cb,Record 977,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
8044c7d6-6543-4324-81c2-6389554c18e7,Record 978,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
c011fb61-eff9-4e8f-ac56-0ee7cb97b911,Record 979,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
2ebbfdf8-998f-4300-a31a-26b492ea6463,Record 980,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
ed482e12-4e4a-47ad-91e1-5807cfe0a469,Record 981,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
2936698c-4a66-4530-8583-796cc02dcf78,Record 982,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
379bcf78-8247-42fc-8280-da03c7443e69,Record 983,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
4bbbc9d0-7fc2-4586-bb0a-fd0d817644ae,Record 984,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
ba02824c-b667-408b-a037-d1a3c91804a8,Record 985,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
69fb2d94-a4e4-4e3a-8fce-bd3f074da72e,Record 986,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
e9d6acbb-cf87-407b-a709-464bd84412ae,Record 987,44ee8aed-d3cd-4ec7-b7d3-a9926e03a0d0,"{""type"": ""Point"", ""coordinates"": [28.040286, 38.488314]}",462ee9b0-9bf7-49af-aeff-80a17f280e51,3b3386a8-0867-4563-89b1-081f5e2b87b6,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Sardis and the was selected for study using Neutron Activation Analysis (NAA). 
e397862f-efde-4192-b62c-eaa3eec4c039,Sherd 1670,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
ebd15e3c-9f11-439e-96cc-3b838836d87d,Sherd 1671,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
2f4e29a6-6204-4004-b29c-cc73233737e0,Sherd 1708,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
0c38dc9b-4dee-4731-b604-57cdeafcc1ed,Sherd 1719,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
65a9f011-d6c2-40e6-ba81-c6c6982a6519,Sherd 1720,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
0e693039-2af6-4ed9-87e2-c858fc830e8e,Sherd 784,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
44685192-baaf-4bf0-a062-7a1be0b0e3b1,Sherd 785,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
feb08290-a0f5-4504-803c-97a718d54019,Sherd 858,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
c9aeefae-1047-46c1-91f1-37ce3f48c3b6,Sherd 859,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
a10f9022-5f58-4b2c-aae4-23dc0af6e5be,Sherd 860,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
f89b40fe-75b9-44d4-9ef1-bd649711c7ec,Sherd 861,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
8e4cb101-dd8e-441f-bad0-68f4e4a23709,Sherd 862,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
8573e6a6-9986-44d9-a051-4ab470bfac9d,Sherd 863,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
66cf3fb8-4907-4025-bd59-ea99b9746a71,Sherd 864,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
e39529d5-62af-4d7f-8552-58dc1ab69cd4,Sherd 865,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
b4bf92f7-20f1-449f-8547-23079e2714a3,Sherd 866,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
53da7cb9-1a30-4a93-9371-9071c6d4cd23,Sherd 867,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
2cb6edb0-9cdb-48fd-9675-d68c7dd1357f,Sherd 868,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
4943113e-4b0c-4276-bcc8-b54daa4d296e,Sherd 869,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
ede2347b-133a-48f5-936e-246ecd90027c,Sherd 870,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
5095cf76-b2d8-40c2-9db3-2c618dd718cc,Sherd 871,62881482-c448-4dfc-b142-6db23c52ec8d,"{""type"": ""Point"", ""coordinates"": [36.1654, 36.85139]}",73583e33-9f30-4076-aa27-6c7282e9d90e,57f2bf9c-ce32-494e-9c16-67ad23d069cb,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Kinet Höyük and the was selected for study using Neutron Activation Analysis (NAA). 
